Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,14663.7041018705,17555.5455239426,17568.2137969714,19310.3874900757,20581.7898991695,17722.1557669523,18666.3736521706,20851.5223496861,23618.1361254581,24021.2501413306,23933.9939421065
Estonia,EST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.59404182,6.05471659,6.03782082,6.19788504,6.26286125,6.52138662,6.56918621,6.46636105,6.56314421,6.64763546,7.47179365
Estonia,EST,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.5972671508789,99.042839050293,98.3196105957031,97.6795196533203,97.5922622680664,97.1191482543945,97.2923431396484,97.2500534057617,97.4559478759766,98.1577224731445,98.3466720581055
Estonia,EST,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,94,94,94,93,93,93,93,87,88,91
Estonia,EST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.6,4.2,3.9,3.6,3.4,3.2,3,2.8,2.7,2.5,2.4
Estonia,EST,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Estonia,EST,"Population, total",SP.POP.TOTL,1331475,1327439,1322696,1317997,1314545,1315407,1315790,1317384,1321977,1326898,1329522
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.331,49.057,50.714,52.11,53.491,54.941,56.228,57.574,58.707,59.85,59.862
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3922.74039390733,4225.06049411911,4224.54789174487,3949.94310039907,3771.07228381938,3419.82276559528,3238.17611961364,3853.09956569679,3972.65450620357,3913.14577547336,3466.56936278145
Eswatini,SWZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.5912571,8.46997261,7.82047606,7.45703411,7.25596571,7.05855274,6.82044792,6.98103714,7.31937742,8.40033817,7.0983777
Eswatini,SWZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,123.160533409574,122.704797199075,122.64780160954,122.925602493288,123.990655603286,124.645792886943,123.849988082778,123.79425580389,123.906487641965,123.596847259682,..
Eswatini,SWZ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,87,88,97,97,89,89,89,85,81,76
Eswatini,SWZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.1,67.6,62.7,59.7,60,57.5,54.4,53.6,50.4,51.5,50.5
Eswatini,SWZ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,28,28.4,28.8,29.2,29.4,29.3,29,28.6,28.1,27.6,26.9
Eswatini,SWZ,"Population, total",SP.POP.TOTL,1111650,1117833,1123863,1129990,1136299,1142813,1149507,1158195,1168929,1179874,1192729
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.709,60.595,61.443,62.161,62.927,63.592,64.162,64.766,65.257,65.741,65.969
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,330.619412798644,343.024942351887,452.101031885754,484.039833104062,549.986577082588,597.912113218663,641.651523286233,696.348429076216,739.702022272086,793.473247218996,829.790982552951
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.46637249,4.46897745,4.5395956,4.07506514,4.03365517,3.82316828,3.60033751,3.45336914,3.30371761,3.24287128,3.48096275
Ethiopia,ETH,"School enrollment, primary (% gross)",SE.PRM.ENRR,88.511037030714,90.6282577514648,89.9253221073517,..,93.1145890062913,94.0857534729235,..,101.223991472845,..,..,112.6701710274
Ethiopia,ETH,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,64,68,62,55,54,56,57,59,54,56,57
Ethiopia,ETH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.7,78.6,74.8,71.2,67.7,64.4,61.3,58.4,55.8,53.6,51.5
Ethiopia,ETH,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1,1,0.9,0.9
Ethiopia,ETH,"Population, total",SP.POP.TOTL,90538514,93149970,95798767,98438751,101115610,103867135,106718162,109666481,112664152,115737383,118917671
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.604956097561,80.8518097560976,81.1060951219512,81.356643902439,81.5912048780488,81.7995975609756,81.962112195122,82.1062926829268,82.2486024390244,82.3912829268293,82.5341926829268
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,47924.1364756678,51620.0541648551,50263.0024625867,55759.364098362,60173.3057854661,52638.2668218454,56876.4302363804,59388.5365965776,62525.2647698273,63070.7228080361,62247.9273907098
Faroe Islands,FRO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,48656,48542,48290,48245,48427,48898,49463,50179,50997,51790,52561
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.778,66.88,65.812,66.545,66.581,66.48,66.657,67.06,66.965,67.009,66.924
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,3449.14452883369,4139.60288609702,4341.40338748749,4572.44377544245,5293.35676680464,5097.53106864695,5363.79026679243,5826.84814459328,6085.41979485376,5842.07344577597,4620.6457238014
Fiji,FJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.41664124,3.14293504,3.2655499,3.20040679,3.36860466,3.32468939,3.27979708,3.18689561,4.10572624,4.28229284,5.28987408
Fiji,FJI,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,94.1014862060547,95.1824417114258,96.6247792169561,96.8942906526928,99.3576818152788,100.256688986124,102.960840496657,106.223152022315,114.912590026855,112.553329467773
Fiji,FJI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,98,94,99,98,97,99,95,94,92
Fiji,FJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.2,21.6,21,20.7,20.6,20.9,21.6,22.7,24.2,25.7,27.2
Fiji,FJI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.4
Fiji,FJI,"Population, total",SP.POP.TOTL,910419,912989,914918,916352,917585,918578,919166,918759,917180,914899,914963
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.8707317073171,80.4707317073171,80.6268292682927,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829,81.6317073170732,81.7341463414634,81.9829268292683,81.9317073170732
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,46506.2919016566,51060.3242589767,47551.6740841369,49691.0145200739,50073.7760815871,42560.3456767103,43451.2562442158,46085.0174739036,49654.2497035329,48358.1807773701,48828.6846862799
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.14183331,9.23903561,9.61732101,9.84504986,9.83066177,9.69998264,9.45625591,9.19148445,9.10587025,9.22295189,9.69977188
Finland,FIN,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.6880569458008,99.7851867675781,99.7071228027344,99.6918487548828,99.6617202758789,99.5672302246094,99.5080413818359,99.4682083129883,99.7032012939453,99.5557479858398,99.8175811767578
Finland,FIN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,97,97,97,96,95,95,94,96,96,95
Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3,2.9,2.8,2.6,2.6,2.5,2.4,2.4,2.4,2.4,2.4
Finland,FIN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Population, total",SP.POP.TOTL,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5508214,5515525,5521606,5529543
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6634146341463,82.1146341463415,81.9682926829268,82.219512195122,82.719512195122,82.3219512195122,82.5731707317073,82.5756097560976,82.6756097560976,82.8268292682927,82.1756097560976
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,40694.8211697025,43929.7840873812,40863.5814412333,42669.1795111893,43148.0459288416,36702.4323733379,37024.2157133669,38687.1626407164,41418.1766484844,40408.2848574751,39169.8606000707
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.22430801,11.17601013,11.33749485,11.37891197,11.57935429,11.50032997,11.57036018,11.44944572,11.30847645,11.17058277,12.12949371
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.761512756348,102.691101074219,102.523162841797,102.276443481445,101.280349731445,101.989639282227,102.260429382324,102.417221069336,102.464408874512,102.447647094727,102.651626586914
France,FRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,89,91,90,91,91,90,90,91,92,94
France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.2,4.2,4.1,4.1,4.1,4.2,4.2,4.2,4.2,4.2,4.2
France,FRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
France,FRA,"Population, total",SP.POP.TOTL,65026211,65340830,65657659,65997932,66312067,66548272,66724104,66918020,67158348,67382061,67601110
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.141,81.434,81.695,81.935,82.151,82.339,82.555,82.774,82.985,83.195,82.459
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,22494.806706186,22831.5185348524,20846.5457478364,21955.6329264095,22258.6321384251,19166.9594761931,19690.0775734589,20826.9312492172,21925.616043938,21582.5892046801,19966.4838503859
French Polynesia,PYF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Population, total",SP.POP.TOTL,270580,271727,273084,274728,276387,277866,279178,280087,279815,279034,279209
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.715,65.102,65.438,65.751,66.07,66.336,66.583,66.816,67.043,67.337,67.073
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,8356.74662013345,10219.1139339454,9296.96587941088,9197.70106323947,9201.36276648105,7047.12654634355,6677.07003901644,6921.73373135624,7624.2775233771,7441.1786472281,6605.80346077904
Gabon,GAB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.47556901,2.55771565,2.42097569,2.84087205,2.53282261,2.65743947,3.1076982,2.78068876,2.75235105,2.76837039,3.4401269
Gabon,GAB,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,129.775996342797,..,..,..,..,..,..,..,100.171603677222,..
Gabon,GAB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,62,72,71,70,61,68,64,63,59,62,53
Gabon,GAB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,53.4,51.3,49.4,47.3,45.8,44.4,42.7,41.4,39.9,38.5,36.8
Gabon,GAB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,4.3,4.2,4.1,4,4,3.9,3.8,3.7,3.6,3.4,3.3
Gabon,GAB,"Population, total",SP.POP.TOTL,1719879,1781985,1846889,1913059,1978399,2040989,2100306,2156900,2212318,2267706,2322539
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.167,61.561,61.9,62.252,62.576,62.971,63.386,63.708,64.034,64.427,64.418
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,801.033372714536,710.608411468152,692.579361628102,653.862713272743,568.00453558864,619.536364296461,650.056501323611,642.522641296331,696.219806960615,738.186751987483,720.335143352133
"Gambia, The",GMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.11944056,4.36967373,4.26872253,3.91374874,3.05234575,3.1761291,3.19523716,3.35449266,3.18501234,3.14534926,4.01436949
"Gambia, The",GMB,"School enrollment, primary (% gross)",SE.PRM.ENRR,73.4599827384096,72.1906633471926,75.4592652374635,77.5318910077468,80.6712752410406,83.6767800021667,85.4968152866242,88.6915742090233,91.4803276676529,95.0965771907399,96.8827026600674
"Gambia, The",GMB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,91,95,96,96,97,97,90,91,85,82
"Gambia, The",GMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,72.7,69.7,66.8,64,61.4,58.9,56.6,54.3,52.3,50.4,48.6
"Gambia, The",GMB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2,2,2,1.9,1.9,1.9,1.8,1.8,1.7,1.6,1.6
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,1926630,1983784,2043094,2103820,2164528,2224529,2283769,2342189,2399632,2456844,2515733
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.732,72.485,72.672,73.025,73.105,73.241,73.136,73.435,73.985,74.165,73.509
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,3281.72930937343,4119.66818307193,4530.69533409431,4712.00229382665,4830.33486170249,4086.6223465965,4143.40125686315,4418.75206546679,4804.0546040444,4741.2832715876,4300.85701291207
Georgia,GEO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.02123737,7.88224316,7.95168972,8.00574589,8.2940836,8.6599493,9.07258892,8.70140266,7.75524616,7.31291389,9.22991848
Georgia,GEO,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.155245895564,107.761952206271,109.651399821348,110.575228390453,109.976680992118,107.800106850779,104.042509897438,102.937767734127,100.786840229187,101.236423646202,100.779530049426
Georgia,GEO,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,91,93,97,92,96,93,95,98,99,91
Georgia,GEO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.2,13.1,12.2,11.5,11,10.6,10.2,10,9.8,9.6,9.4
Georgia,GEO,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3
Georgia,GEO,"Population, total",SP.POP.TOTL,3786695,3756441,3728874,3717668,3719414,3725276,3727505,3728004,3726549,3720161,3722716
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,81.2926829268293,81.0414634146342
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,42396.9665976293,47630.9761883572,44718.0159214069,47206.8353514242,48959.5991203133,41929.7549110722,42948.9381932694,45553.9341495339,48916.1686612154,47656.199739747,47394.8734504469
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.8311739,10.52106953,10.59356213,10.7432127,10.76819706,10.92317677,10.97133732,11.05091095,11.18380833,11.42805386,12.46780777
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.337593078613,104.415718078613,104.140548706055,103.638671875,102.62181854248,102.702461242676,101.406066894531,101.738708496094,102.645378112793,102.547470092773,101.996658325195
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,97,97,97,97,97,97,97,97
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.2,4.1,4,4,4,3.9,3.9,3.8,3.8,3.7,3.7
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Germany,DEU,"Population, total",SP.POP.TOTL,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,83092962,83160871
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.297,61.617,61.995,62.397,62.832,63.175,63.522,63.829,64.138,64.455,64.309
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,1263.89251760539,1507.43573198753,1543.77524235764,2294.79584693743,1949.90832923846,1722.77282833606,1912.47991339951,2012.28662641265,2195.32166016377,2186.65822682613,2195.45481659987
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.52302933,4.46374655,3.93023658,4.59225416,4.01644135,4.54299259,3.39035821,2.68786979,2.43001175,3.25450468,4.4331708
Ghana,GHA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,99.4130783081055,102.068698169955,101.089456129828,99.5600865756332,103.213138177351,101.751107525308,100.478896703055,98.6813906905268,99.8750321985622,98.4048952723908
Ghana,GHA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,91,89,89,92,89,89,95,92,92,88
Ghana,GHA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.5,63.3,60.3,57.5,54.9,52.5,50.3,48.2,46.1,44.1,42.2
Ghana,GHA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6
Ghana,GHA,"Population, total",SP.POP.TOTL,25474995,26095088,26734268,27386193,28041592,28696068,29356742,30008354,30637585,31258945,31887809
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.08,82.333,82.527,82.586,82.644,82.668,82.741,82.858,83.028,83.183,83.07
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,117.183570829841,118.478260869565,..,112.325038880249,108.720271800679
Gibraltar,GIB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Population, total",SP.POP.TOTL,31248,31660,32029,32407,32813,33193,33658,34245,34854,35494,36173
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.3878048780488,80.7317073170732,80.6341463414634,81.2853658536585,81.3853658536585,81.0365853658537,81.3878048780488,81.2878048780488,81.7878048780488,81.6390243902439,81.2878048780488
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,26653.0488008626,25504.7866510124,21624.346052551,21573.3449762805,21474.7257123892,17980.7298238137,17919.2426377048,18631.9930129293,19873.4015238771,19335.3602002969,17886.733165236
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.61952496,9.18577003,9.04327774,8.52183914,7.94358587,8.26719952,8.45097542,8.11336899,8.07267761,8.11709499,9.38074493
Greece,GRC,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.9690399169922,99.5001678466797,99.5018005371094,98.7325210571289,97.959342956543,99.8291091918945,99.3706512451172,98.8267135620117,97.8011016845703,97.6437683105469,97.2831726074219
Greece,GRC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,97,97,97,97,97,97,97
Greece,GRC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.9,4,4,4.1,4.2,4.3,4.3,4.3,4.2,4.1,4.1
Greece,GRC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Greece,GRC,"Population, total",SP.POP.TOTL,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10732882,10721582,10698599
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.349756097561,69.6146341463415,69.959512195122,70.2917073170732,70.5082926829268,70.909756097561,71.1990243902439,71.2563414634146,71.3609756097561,71.4092682926829,71.2858536585366
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,44277.1993400972,47186.8759969388,45936.9562817724,47535.4883792376,50485.2244135291,44536.3549705377,48181.7453541266,50765.7494665372,54545.135857765,53309.2035905065,54812.6661771023
Greenland,GRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"Population, total",SP.POP.TOTL,56534,56890,56810,56483,56295,56114,56186,56172,56023,56225,56367
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.731,74.861,74.961,75.022,75.045,75.037,75.01,74.977,74.957,74.971,75.019
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,6909.60169568597,6947.38136096464,7092.71985352677,7424.80212287327,7986.33421210788,8694.12438005692,9221.23461079424,9751.42661155932,10083.021279225,10462.7929159533,8968.55890108484
